id,categoria,edad,genero,estado_civil,ingreso_reportado,maximo_dias_mora,saldo_total,saldo_productos_activos,saldo_productos_pasivos,cantidad_productos_activos,cantidad_productos_pasivos,saldo_en_competencia,monto_credito,plazo_credito,calificacion_crediticia,garantia_credito,tasa_interes
441733,optima,31.0,masculino,divorciado,31012.0,26.0,123162.0,122747.0,415.0,4.0,1.0,634522.11,105000.0,58.0,4.0,fiduciaria,18.85
893357,optima,39.0,masculino,casado,,8.0,82701.0,80813.0,1888.0,5.0,1.0,,98000.0,47.0,2.0,prendas,8.67
561772,optima,45.0,femenino,casado,60963.0,13.0,119878.0,115110.0,4768.0,3.0,2.0,7423.55,54000.0,76.0,2.0,prendas,8.68
449381,optima,46.0,masculino,soltero,34892.0,21.0,438623.0,435422.0,3201.0,3.0,1.0,548098.87,115000.0,48.0,4.0,fiduciaria,16.35
133089,optima,36.0,masculino,divorciado,28310.0,11.0,124552.0,120348.0,4204.0,2.0,1.0,471265.25,148000.0,60.0,4.0,fiduciaria,16.14
315000,optima,59.0,masculino,soltero,80157.0,41.0,55515.0,51489.0,4026.0,1.0,2.0,595066.2,114000.0,55.0,5.0,fiduciaria,16.1
617164,optima,53.0,masculino,soltero,157511.0,1.0,15684.0,3451.0,12233.0,2.0,1.0,618837.97,257000.0,50.0,3.0,fiduciaria,13.98
403639,optima,35.0,femenino,soltero,51455.0,27.0,58095.0783872789,50374.0783872789,7721.0,4.0,1.0,522145.89,1486000.0,276.0,3.0,hipotecaria,10.33
848596,optima,42.0,masculino,casado,,11.0,235486.0,233599.0,1887.0,1.0,2.0,94549.6,233000.0,45.0,4.0,fiduciaria,16.64
223958,optima,45.0,masculino,casado,100133.0,24.0,225721.0,204484.0,21237.0,4.0,0.0,208945.51,343000.0,78.0,4.0,fiduciaria,12.35
897077,optima,43.0,femenino,soltero,,12.0,788488.0,758640.0,29848.0,2.0,1.0,370586.77,242000.0,56.0,5.0,fiduciaria,15.08
136638,optima,35.0,femenino,soltero,146636.0,51.0,167198.0,138108.0,29090.0,1.0,1.0,481787.47,647000.0,56.0,5.0,fiduciaria,13.46
571973,premier,41.0,femenino,soltero,104377.0,68.0,1413413.0,1041274.0,372139.0,2.0,4.0,,1064000.0,137.0,4.0,hipotecaria,6.88
742279,premier,52.0,femenino,casado,,274.0,2403909.0,2186871.0,217038.0,3.0,5.0,40998.49,2921000.0,328.0,3.0,hipotecaria,6.6
737580,optima,46.0,masculino,casado,264471.0,64.0,216992.0,177222.0,39770.0,6.0,1.0,342857.49,71000.0,64.0,6.0,fiduciaria,18.26
732642,optima,40.0,femenino,divorciado,26235.0,23.0,399191.0,386286.0,12905.0,6.0,2.0,1006124.02,175000.0,81.0,5.0,fiduciaria,12.85
603898,privada,41.0,masculino,casado,125956.0,23.0,655203.0,552776.0,102427.0,1.0,1.0,,88000.0,65.0,3.0,fiduciaria,10.04
100974,premier,37.0,femenino,soltero,95369.0,12.0,1673082.0,1615835.0,57247.0,3.0,1.0,551044.86,286000.0,72.0,4.0,fiduciaria,10.62
382919,optima,40.0,masculino,divorciado,70040.0,9.0,1086422.0,1080607.0,5815.0,4.0,0.0,727160.96,107000.0,42.0,4.0,fiduciaria,17.35
545450,optima,33.0,masculino,casado,65003.0,3.0,139255.0,103828.0,35427.0,2.0,1.0,705626.91,277000.0,52.0,3.0,fiduciaria,17.34
164888,optima,38.0,masculino,casado,77393.0,51.0,1047620.0,1021392.0,26228.0,2.0,1.0,186194.3,1058000.0,321.0,3.0,hipotecaria,7.12
171640,premier,48.0,femenino,casado,110395.0,11.0,1096338.0,1091503.0,4835.0,3.0,2.0,327641.62,2485000.0,47.0,5.0,fiduciaria,11.77
785617,optima,33.0,masculino,casado,56259.0,6.0,101378.0,81632.0,19746.0,3.0,1.0,,50000.0,57.0,3.0,fiduciaria,18.73
267457,premier,38.0,femenino,casado,95522.0,2.0,110386.0,14926.0,95460.0,2.0,1.0,,112000.0,57.0,3.0,fiduciaria,17.29
217742,optima,36.0,masculino,casado,38359.0,10.0,361428.0,344309.0,17119.0,3.0,1.0,,69000.0,43.0,4.0,fiduciaria,17.82
792097,optima,34.0,femenino,casado,57823.0,30.0,162166.0,151673.0,10493.0,3.0,0.0038844599165930305,103994.71,444000.0,43.0,5.0,fiduciaria,18.76
128564,premier,42.0,masculino,viudo,97142.0,29.0,328372.0,312154.0,16218.0,1.0,2.0,,355000.0,40.0,4.0,fiduciaria,14.04
624665,optima,51.0,femenino,soltero,30286.0,0.0,410240.0,380958.0,29282.0,4.0,0.0,1552992.69,81000.0,62.0,6.0,fiduciaria,18.03
411355,optima,35.0,femenino,casado,,30.0,241099.0,212619.0,28480.0,4.0,2.0,671276.31,418000.0,55.0,3.0,fiduciaria,13.46
122793,premier,44.0,masculino,soltero,,6.0,520383.0,388862.0,131521.0,4.0,1.0,305710.97,1192000.0,43.0,3.0,fiduciaria,12.82
408703,optima,39.0,masculino,casado,,21.0,1059106.0,974747.0,84359.0,4.0,1.0,1025707.86,93000.0,75.0,4.0,fiduciaria,12.69
796159,optima,33.0,masculino,casado,,1.0,165861.0,164449.0,1412.0,2.0,2.0,1738781.86,33000.0,52.0,4.0,fiduciaria,17.98
322596,optima,32.0,masculino,soltero,27998.0,6.0,97943.0,34227.0,63716.0,6.0,1.0,160591.2,224000.0,32.0,3.0,fiduciaria,17.33
502688,optima,69.0,femenino,casado,44401.0,33.0,491245.0,481555.0,9690.0,3.0,2.0,81029.06,744000.0,62.0,5.0,fiduciaria,14.33
400665,premier,37.0,femenino,casado,92805.0,1.0,283906.0,182485.0,101421.0,3.0,1.0,3499003.08,618000.0,24.0,2.0,fiduciaria,15.56
243622,premier,62.0,masculino,soltero,,29.0,579802.0,450256.0,129546.0,1.0,0.0,1246796.17,497000.0,54.0,4.0,fiduciaria,15.37
225515,optima,42.0,femenino,casado,42553.0,30.0,51481.0,33235.0,18246.0,2.0,1.0,,254000.0,68.0,4.0,fiduciaria,15.14
101360,optima,40.0,masculino,casado,101242.0,65.0,130342.0,92675.0,37667.0,1.0,1.0,643753.31,218000.0,73.0,5.0,fiduciaria,6.73
675539,optima,46.0,masculino,casado,136044.0,4.0,59515.0,41806.0,17709.0,1.0,2.0,81722.31,142000.0,30.0,3.0,fiduciaria,15.95
367624,premier,50.0,femenino,viudo,89336.0,8.0,1288034.0,416396.0,871638.0,4.0,4.0,813292.8,448000.0,51.0,2.0,autoliquidable,8.25
857418,optima,56.0,masculino,casado,50972.0,3.0,155352.0,138199.0,17153.0,4.0,3.0,214660.45,99000.0,70.0,5.0,fiduciaria,13.73
374331,optima,30.0,femenino,viudo,46402.0,4.0,626807.0,599311.0,27496.0,5.0,2.0,666497.51,270000.0,50.0,4.0,fiduciaria,16.18
830142,optima,41.0,femenino,casado,35668.0,34.0,55866.0,41349.0,14517.0,3.0,2.0,2008042.14,39000.0,56.0,4.0,fiduciaria,22.98
956560,premier,34.0,masculino,casado,95422.0,1.0,433727.0,386114.0,47613.0,5.0,2.0,2475246.57,128000.0,67.0,4.0,fiduciaria,13.64
734273,optima,49.0,femenino,casado,100711.0,23.0,330437.0,272702.0,57735.0,3.0,2.0,,443000.0,63.0,5.0,fiduciaria,16.38
303384,optima,51.0,masculino,soltero,67321.0,62.0,1855400.0,1840782.0,14618.0,4.0,3.0,,761000.0,377.0,3.0,hipotecaria,5.64
528696,optima,42.0,masculino,soltero,,20.0,177992.0,108607.0,69385.0,2.0,3.0,,93000.0,72.0,4.0,fiduciaria,13.26
860312,premier,49.0,masculino,soltero,101607.0,10.0,111352.0,77330.0,34022.0,2.0,2.0,397178.4,1815000.0,61.0,4.0,fiduciaria,12.4
801770,premier,57.0,masculino,casado,95216.0,3.0,1653927.0,1602831.0,51096.0,2.0,2.0,657464.44,279000.0,70.0,4.0,fiduciaria,9.6
981550,premier,48.0,masculino,divorciado,95872.0,21.0,333426.0,331092.0,2334.0,4.0,1.0,,22000.0,62.0,4.0,fiduciaria,16.59
881723,premier,27.0,masculino,casado,92732.0,7.0,97286.0,18985.0,78301.0,2.0,1.0,635939.04,561000.0,46.0,2.0,fiduciaria,16.33
383930,premier,44.0,masculino,casado,107614.0,42.0,144140.0,133831.0,10309.0,2.0,3.0,942940.25,497000.0,308.0,4.0,hipotecaria,7.74
173599,optima,25.0,masculino,casado,146278.0,62.0,1194481.0,1187328.0,7153.0,2.0,1.0,1656845.03,1181000.0,337.0,6.0,hipotecaria,6.77
818317,premier,45.0,masculino,casado,90058.0,20.0,399479.0,268219.0,131260.0,5.0,1.0,1357928.85,214000.0,56.0,3.0,fiduciaria,16.09
319606,optima,35.0,femenino,soltero,91520.0,55.0,394040.0,388385.0,5655.0,2.0,0.0,660027.51,327000.0,70.0,6.0,fiduciaria_prendas,8.44
417073,optima,59.0,femenino,casado,40474.0,15.0,113257.0,17372.0,95885.0,1.0,2.0,538194.08,82000.0,48.0,3.0,fiduciaria,20.62
797752,optima,45.0,masculino,casado,219924.0,4.0,122240.0,119572.0,2668.0,3.0,1.0,164172.68,50000.0,65.0,5.0,fiduciaria,21.04
273116,optima,38.0,masculino,casado,,31.0,433407.0,395951.0,37456.0,3.0,1.0,497829.07,210000.0,59.0,5.0,fiduciaria,13.96
814090,premier,41.0,masculino,casado,123768.0,0.0,323599.0,319745.0,3854.0,1.0,1.0,1476267.68,835000.0,235.0,2.0,fiduciaria_bienes_inmuebles,8.16
415095,premier,30.0,femenino,casado,,10.0,80614.0,31338.0,49276.0,7.0,2.0,660650.94,1389000.0,52.0,3.0,fiduciaria,16.53
204325,optima,40.0,femenino,casado,,97.0,1275574.0,1203019.0,72555.0,2.0,1.0,634950.08,586000.0,217.0,3.0,hipotecaria,7.09
913386,optima,43.0,masculino,viudo,67081.0,7.0,166533.0,159325.0,7208.0,2.0,2.0,1787569.21,314000.0,68.0,3.0,fiduciaria,12.46
947012,optima,39.0,femenino,soltero,120013.0,2.0,188012.0,144085.0,43927.0,4.0,2.0,254391.42,207000.0,32.0,3.0,fiduciaria,21.01
139300,optima,40.0,femenino,soltero,29635.0,2.0,976671.0,941818.0,34853.0,2.0,2.0,473674.61,198000.0,67.0,4.0,fiduciaria,14.54
160786,premier,42.0,femenino,soltero,89296.0,1.0,141622.0,107979.0,33643.0,1.0,2.0,282389.25,115000.0,68.0,2.0,fiduciaria,10.04
818392,premier,45.0,femenino,casado,94045.0,3.0,1311417.0,1296869.0,14548.0,4.0,2.0,2410948.39,600000.0,33.0,4.0,fiduciaria,12.58
339801,optima,37.0,masculino,casado,,20.0,450678.0,438496.0,12182.0,2.0,0.0,334753.19,77000.0,49.0,4.0,fiduciaria,19.18
282825,optima,38.0,femenino,casado,38580.0,73.0,55122.0,17799.0,37323.0,2.0,2.0,8403.32,496000.0,38.0,5.0,fiduciaria,16.09
556086,optima,39.0,femenino,casado,60894.0,8.0,143276.0,105096.0,38180.0,2.0,1.0,467293.53,215000.0,66.0,3.0,fiduciaria,23.06
490776,optima,52.0,masculino,casado,52705.0,7.0,98328.0,52510.0,45818.0,2.0,2.0,270769.84,327000.0,53.0,3.0,fiduciaria,13.62
689761,optima,38.0,femenino,casado,187571.0,5.0,156637.0,155319.0,1318.0,4.0,1.0,96108.28,424000.0,68.0,3.0,fiduciaria,9.62
102367,optima,52.0,masculino,casado,50181.0,13.0,1072141.0,1046645.0,25496.0,2.0,0.0,1691001.59,323000.0,60.0,3.0,fiduciaria_prendas,7.57
698482,premier,42.0,masculino,soltero,,23.0,2321818.0,2209692.0,112126.0,1.0,1.0,,392000.0,78.0,5.0,fiduciaria,9.26
596161,premier,44.0,masculino,casado,82369.0,17.0,371768.0,138703.0,233065.0,3.0,1.0,,129000.0,50.0,3.0,fiduciaria,14.98
744744,optima,32.0,femenino,soltero,112360.0,7.0,176720.0,110367.0,66353.0,3.0,1.0,325782.06,326000.0,52.0,3.0,fiduciaria,14.14
740303,optima,54.0,masculino,viudo,44067.0,15.0,385154.0,335446.0,49708.0,6.0,2.0,1099865.44,52000.0,67.0,5.0,fiduciaria,15.36
624660,premier,36.0,femenino,casado,104316.0,1.0,242191.0,147528.0,94663.0,4.0,1.0,1084634.35,135000.0,67.0,5.0,fiduciaria,16.21
237586,optima,61.0,masculino,casado,70494.0,19.0,853373.0,824011.0,29362.0,3.0,1.0,577613.58,234000.0,77.0,5.0,fiduciaria,12.0
744490,optima,48.0,femenino,casado,101569.0,0.0,385693.0,198686.0,187007.0,2.0,3.0,10446.05,36000.0,6.0,4.0,autoliquidable,7.79
654227,premier,32.0,masculino,soltero,116297.0,1.0,1163677.0,994516.0,169161.0,4.0,4.0,255274.2,69000.0,52.0,3.0,fiduciaria,13.23
429436,premier,37.0,femenino,casado,,5.0,135630.0,118121.0,17509.0,4.0,1.0,638296.82,22000.0,52.0,3.0,fiduciaria,17.09
689796,premier,40.0,masculino,casado,81162.0,43.0,318092.0,264250.0,53842.0,3.0,1.0,,606000.0,74.0,3.0,fiduciaria,11.72
559086,optima,39.0,masculino,casado,105127.0,5.0,1728499.0,1653916.0,74583.0,2.0,1.0,322997.36,233000.0,64.0,5.0,fiduciaria,13.4
880362,premier,40.0,masculino,soltero,89677.0,7.0,643238.0,123008.0,520230.0,2.0,7.0,264925.22,70000.0,133.0,1.0,autoliquidable,8.0
220543,optima,61.0,masculino,viudo,,16.0,436954.0,415468.0,21486.0,3.0,1.0,213435.4,86000.0,59.0,4.0,fiduciaria,16.76
939427,premier,31.0,femenino,casado,85570.0,67.0,2743919.0,128564.0,2615355.0,1.0,7.0,1143840.63,100000.0,74.0,8.0,autoliquidable,8.04
418425,optima,31.0,masculino,casado,86824.0,0.0,687733.0,662789.0,24944.0,1.0,1.0,665979.06,354000.0,62.0,4.0,fiduciaria,10.7
446130,premier,35.0,masculino,casado,73270.0,16.0,1313231.0,1140011.0,173220.0,2.0,2.0,107778.31,818000.0,298.0,4.0,hipotecaria,5.94
756658,optima,51.0,femenino,casado,,4.0,253520.0,223103.0,30417.0,2.0,1.0,242835.7,183000.0,46.0,3.0,fiduciaria,16.37
281871,optima,47.0,masculino,casado,130187.0,44.0,623090.0,622330.0,760.0,2.0,0.0,351963.68,296000.0,67.0,7.0,fiduciaria_prendas,8.7
852423,optima,30.0,masculino,casado,35764.0,9.0,496044.0,490056.0,5988.0,5.0,1.0,,101000.0,64.0,4.0,fiduciaria,17.8
338952,premier,44.0,femenino,soltero,,1.0,764219.0,730249.0,33970.0,3.0,1.0,589877.98,857000.0,62.0,3.0,fiduciaria,9.4
393916,premier,47.0,masculino,viudo,,7.0,1355743.0,1330355.0,25388.0,4.0,3.0,2508631.6,37000.0,58.0,5.0,fiduciaria,11.36
333344,premier,43.0,femenino,casado,119640.0,151.0,3259209.0,2777734.0,481475.0,3.0,2.0,481696.21,703000.0,246.0,4.0,hipotecaria,6.52
530713,privada,35.0,femenino,casado,,23.0,2268600.0,2080546.0,188054.0,2.0,5.0,2711310.65,2580000.0,135.0,2.0,hipotecaria,6.91
479924,optima,44.0,femenino,soltero,54964.0,148.0,902064.0,877499.0,24565.0,1.0,1.0,20304.67,1619000.0,296.0,2.0,hipotecaria,7.16
518222,optima,40.0,femenino,casado,90584.0,14.0,134945.0,98099.0,36846.0,5.0,0.0,60663.77,113000.0,70.0,4.0,fiduciaria,11.62
321908,optima,45.0,femenino,casado,46559.0,31.0,36924.0,36923.0,1.0,1.0,2.0,,149000.0,61.0,2.0,prendas,9.22
277626,optima,52.0,masculino,casado,,8.0,36849.0,33521.0,3328.0,4.0,0.0,197721.52,120000.0,66.0,5.0,fiduciaria,19.32
679771,optima,56.0,femenino,casado,186153.0,94.0,620871.0,578636.0,42235.0,3.0,2.0,843482.28,765000.0,42.0,5.0,fiduciaria,13.15
843645,optima,49.0,masculino,casado,138419.0,15.0,647153.0,631860.0,15293.0,4.0,1.0,,368000.0,54.0,5.0,fiduciaria,17.79
848941,premier,29.0,femenino,viudo,103795.0,2.0,896446.0,753177.0,143269.0,3.0,3.0,535832.47,390000.0,68.0,3.0,fiduciaria,10.43
920153,optima,50.0,masculino,casado,62374.0,42.0,112821.0,109531.0,3290.0,4.0,1.0,,351000.0,43.0,5.0,fiduciaria,16.02
124298,premier,61.0,femenino,soltero,,14.0,459006.0,374656.0,84350.0,3.0,2.0,466763.0,1024000.0,74.0,3.0,fiduciaria,10.29
140199,optima,46.0,femenino,soltero,79080.0,5.0,85164.0,24842.0,60322.0,4.0,0.0,698346.65,100000.0,53.0,2.0,fiduciaria,16.8
864923,premier,32.0,masculino,casado,106054.0,5.0,397157.0,351219.0,45938.0,5.0,2.0,127189.32,43000.0,50.0,5.0,fiduciaria,17.55
362207,optima,45.0,femenino,soltero,37514.0,0.0,264844.0,263180.0,1664.0,3.0,1.0,,1672000.0,53.0,3.0,fiduciaria,13.41
849078,optima,37.0,femenino,casado,74832.0,33.0,1130026.0,1118381.0,11645.0,5.0,1.0,1373755.96,252000.0,82.0,5.0,fiduciaria,10.84
108242,optima,39.0,masculino,casado,,0.0,61595.0,59800.0,1795.0,2.0,1.0,1451.0,147000.0,28.0,2.0,prendas,8.63
615474,optima,37.0,femenino,casado,131694.0,26.0,306091.0,278045.0,28046.0,6.0,0.0,,78000.0,46.0,4.0,fiduciaria,16.09
243602,premier,34.0,masculino,casado,84687.0,20.0,113083.0,42116.0,70967.0,2.0,1.0,820578.8,1199000.0,54.0,3.0,fiduciaria,15.13
605993,premier,40.0,masculino,viudo,101716.0,3.0,2029865.0,2026388.0,3477.0,3.0,0.0,,214000.0,39.0,5.0,fiduciaria,9.73
710438,optima,37.0,masculino,soltero,,25.0,229510.0,205740.0,23770.0,1.0,1.0,117174.21,1073000.0,156.0,2.0,fiduciaria_bienes_inmuebles,7.89
143944,optima,38.0,femenino,viudo,,19.0,233986.0,233986.0,0.0,2.0,2.0,,124000.0,83.0,3.0,prendas,8.15
342547,optima,48.0,masculino,soltero,51080.0,47.0,171845.0,139951.0,31894.0,4.0,0.20329197896644258,656623.36,675000.0,289.0,4.0,hipotecaria,7.91
465095,premier,43.0,femenino,casado,97915.0,23.0,229623.0,127930.0,101693.0,8.0,2.0,195943.08,293000.0,58.0,3.0,fiduciaria,18.32
853848,privada,56.0,masculino,viudo,88146.0,2.0,1698218.0,68241.0,1629977.0,3.0,4.0,,1238000.0,14.0,2.0,autoliquidable,9.49
359080,optima,48.0,femenino,casado,146951.0,4.0,1905903.0,1815449.0,90454.0,3.0,0.0,15978.6,72000.0,53.0,4.0,fiduciaria,13.8
377780,premier,37.0,femenino,divorciado,,7.0,887774.0,767400.0,120374.0,2.0,1.0,,84000.0,30.0,4.0,fiduciaria,14.05
427974,premier,36.0,femenino,soltero,85327.0,0.0,176235.0,46189.0,130046.0,6.0,1.0,21040.81,249000.0,58.0,3.0,fiduciaria,17.17
822765,optima,42.0,femenino,casado,31878.0,36.0,209419.0,204071.0,5348.0,2.0,1.0,2329737.69,139000.0,65.0,5.0,fiduciaria,16.71
471978,optima,51.0,femenino,casado,147923.0,6.0,535903.0,509742.0,26161.0,4.0,1.0,335414.74,224000.0,47.0,5.0,fiduciaria,15.74
455022,optima,48.0,femenino,divorciado,139696.0,42.0,239179.0,205815.0,33364.0,2.0,2.0,358427.14,70000.0,48.0,5.0,fiduciaria,17.86
616599,optima,34.0,masculino,casado,44170.0,3.0,957806.0,929924.0,27882.0,3.0,3.0,304862.14,228000.0,82.0,4.0,fiduciaria,12.24
536475,privada,71.0,masculino,casado,129328.0,14.0,1902561.0,1898478.0,4083.0,3.0,3.0,1028753.32,157000.0,245.0,2.0,hipotecaria,6.68
995606,optima,44.0,masculino,viudo,,25.0,261127.0,257424.0,3703.0,2.0,1.0,280463.54,294000.0,65.0,5.0,fiduciaria,13.33
223137,optima,56.0,masculino,casado,99951.0,21.0,560925.0,529490.0,31435.0,2.0,1.0,252057.06,94000.0,54.0,4.0,fiduciaria,16.42
105085,optima,37.0,masculino,casado,56215.0,3.0,850364.0,840009.0,10355.0,5.0,2.0,652258.03,101000.0,35.0,4.0,fiduciaria,19.71
231934,optima,50.0,masculino,casado,32108.0,27.0,483243.0,477993.0,5250.0,2.0,0.0,43067.44,167000.0,33.0,5.0,fiduciaria,17.27
199115,premier,34.0,masculino,casado,109676.0,28.0,1126389.0,1012180.0,114209.0,5.0,1.0,,1076000.0,62.0,5.0,fiduciaria,12.77
573794,privada,62.0,masculino,casado,96721.0,2.0,982126.0,624100.0,358026.0,4.0,3.0,340521.96,569000.0,32.0,2.0,autoliquidable,9.13
426891,optima,43.0,masculino,divorciado,54592.0,125.0,1626288.0,1615652.0,10636.0,3.0,0.0,,735000.0,176.0,3.0,hipotecaria,7.04
165308,optima,44.0,femenino,casado,55144.0,23.0,335688.0,313379.0,22309.0,8.0,1.0,899889.24,101000.0,19.0,4.0,fiduciaria,15.99
672896,premier,55.0,femenino,soltero,89182.0,32.0,271300.0,260846.0,10454.0,4.0,2.0,3667662.25,150000.0,62.0,4.0,fiduciaria,13.64
702620,premier,42.0,femenino,soltero,,33.0,575309.0,469733.0,105576.0,4.0,4.0,777952.69,46000.0,40.0,4.0,fiduciaria,15.56
527485,premier,53.0,femenino,casado,107042.0,1.0,901241.0,730664.0,170577.0,3.0,2.0,,250000.0,54.0,4.0,fiduciaria,14.13
579989,privada,66.0,femenino,casado,86544.0,1.0,14499479.0,484521.0,14014958.0,2.0,6.0,1747591.48,25000.0,53.0,2.0,autoliquidable,6.31
645779,premier,31.0,masculino,casado,,7.0,855992.0,636894.0,219098.0,4.0,3.0,119711.58,131000.0,71.0,2.0,fiduciaria,10.97
957422,optima,40.0,masculino,casado,48634.0,4.0,79517.0,43991.0,35526.0,3.0,1.0,21855.1,111000.0,48.0,3.0,fiduciaria,21.44
577606,optima,54.0,masculino,casado,48411.0,28.0,809622.0,803817.0,5805.0,2.0,2.0,,242000.0,59.0,4.0,fiduciaria,16.61
299864,premier,34.0,femenino,casado,,0.0,900367.0,38781.0,861586.0,2.0,4.0,92547.55,131000.0,54.0,1.0,prendas,7.89
496288,optima,37.0,femenino,casado,25077.0,41.0,885270.0,876004.0,9266.0,3.0,2.0,,1151000.0,220.0,4.0,hipotecaria,7.65
237955,premier,55.0,masculino,soltero,86260.0,11.0,114367.0,11099.0,103268.0,5.0,0.0,28270.61,2537000.0,60.0,2.0,fiduciaria,12.63
827331,privada,54.0,femenino,soltero,159724.0,0.0,1795977.0,1336453.0,459524.0,2.0,4.0,65246.68,72000.0,56.0,2.0,fiduciaria_prendas,7.4
376088,premier,41.0,masculino,casado,110398.0,10.0,453353.0,433479.0,19874.0,4.0,2.0,74519.16,425000.0,86.0,3.0,fiduciaria,10.52
537051,optima,46.0,femenino,soltero,37796.0,25.0,523147.0,496875.0,26272.0,2.0,2.0,711677.7,69000.0,48.0,4.0,fiduciaria,14.48
174133,premier,51.0,femenino,soltero,,35.0,950118.0,925350.0,24768.0,2.0,2.0,18647.29,980000.0,46.0,4.0,fiduciaria,11.8
871642,premier,52.0,masculino,viudo,105785.0,11.0,744026.0,726882.0,17144.0,3.0,1.0,1416537.18,173000.0,68.0,5.0,fiduciaria,10.44
161312,optima,52.0,femenino,casado,72136.0,24.0,137855.0,55886.0,81969.0,2.0,1.0,857926.45,205000.0,52.0,3.0,fiduciaria,16.23
355363,optima,43.0,masculino,casado,33884.0,28.0,582806.0,572194.0,10612.0,3.0,2.0,104829.22,971000.0,47.0,5.0,fiduciaria,14.67
541455,optima,36.0,femenino,casado,274371.0,14.0,660291.0,641126.0,19165.0,3.0,1.0,892115.86,521000.0,65.0,4.0,fiduciaria,12.91
626804,premier,55.0,masculino,soltero,144378.0,62.0,2654739.0,2290088.0,364651.0,2.0,0.0,221226.28,845000.0,283.0,3.0,hipotecaria,6.68
712611,premier,50.0,femenino,viudo,93066.0,13.0,886198.0,851301.0,34897.0,4.0,2.0,69791.87,728000.0,57.0,3.0,fiduciaria,9.37
310989,premier,35.0,masculino,soltero,,17.0,179900.0,69128.0,110772.0,7.0,3.0,81411.17,284000.0,65.0,3.0,fiduciaria_prendas,7.98
338895,optima,30.0,masculino,soltero,121202.0,14.0,371470.0,361625.0,9845.0,2.0,2.0,700582.28,204000.0,48.0,5.0,fiduciaria,15.15
348082,optima,50.0,femenino,soltero,28598.0,62.0,129384.0,83572.0,45812.0,3.0,1.0,428399.66,317000.0,49.0,4.0,fiduciaria,17.32
819640,premier,34.0,femenino,casado,89749.0,7.0,231308.0,230421.0,887.0,4.0,1.0,1299383.66,108000.0,59.0,3.0,fiduciaria,16.48
321858,optima,61.0,masculino,casado,66874.0,13.0,1018897.0,995005.0,23892.0,3.0,1.0,318664.73,223000.0,73.0,4.0,fiduciaria,11.96
974244,premier,33.0,femenino,soltero,88235.0,92.0,698190.0,462292.0,235898.0,2.0,3.0,1042053.03,817000.0,257.0,4.0,hipotecaria,6.72
847148,optima,34.0,masculino,casado,,25.0,16672.0,6659.0,10013.0,3.0,2.0,213319.12,122000.0,60.0,3.0,fiduciaria,17.31
944338,privada,63.0,masculino,soltero,81616.0,41.0,2645864.0,2635814.0,10050.0,3.0,5.0,336399.45,361000.0,44.0,5.0,fiduciaria,11.19
181991,optima,38.0,femenino,casado,26444.0,5.0,619471.0,586130.0,33341.0,4.0,1.0,2139945.84,239000.0,53.0,4.0,fiduciaria,19.76
842004,privada,72.0,femenino,casado,,11.0,1186492.0,398235.0,788257.0,1.0,5.0,3703564.23,56000.0,19.0,2.0,autoliquidable,8.18
567825,privada,57.0,masculino,soltero,173594.0,15.0,5711397.0,5635550.0,75847.0,1.0,4.0,172688.1,1684000.0,182.0,2.0,hipotecaria,6.98
385423,premier,55.0,femenino,soltero,,154.0,596363.0,400650.0,195713.0,3.0,1.0,2853522.42,714000.0,329.0,4.0,hipotecaria,7.53
272580,premier,44.0,masculino,soltero,114645.0,1.0,760359.0,333856.0,426503.0,6.0,9.0,89203.59,248000.0,59.0,3.0,fiduciaria,18.06
424670,premier,52.0,femenino,casado,111965.0,40.0,474691.0,470472.0,4219.0,3.0,2.0,1179367.9,215000.0,66.0,5.0,fiduciaria,13.06
541872,optima,49.0,femenino,casado,43940.0,19.0,257086.0,213115.0,43971.0,3.0,1.0,277352.45,330000.0,47.0,3.0,fiduciaria,14.03
406529,optima,61.0,masculino,soltero,40957.0,8.0,214428.0,189598.0,24830.0,4.0,2.0,310948.28,196000.0,55.0,3.0,fiduciaria,15.96
522704,optima,32.0,masculino,casado,,24.0,22198.0,7906.0,14292.0,3.0,0.0,1035620.22,124000.0,73.0,4.0,fiduciaria,12.12
695885,optima,44.0,masculino,casado,26910.0,10.0,307892.0,296226.0,11666.0,3.0,0.0,318813.41,66000.0,77.0,4.0,fiduciaria,14.52
530730,optima,49.0,masculino,casado,94651.0,18.0,326652.0,311528.0,15124.0,3.0,1.0,,272000.0,63.0,3.0,fiduciaria,16.56
608771,premier,46.0,masculino,soltero,80427.0,50.0,2433603.0,2375589.0,58014.0,4.0,2.0,10988.07,424000.0,243.0,3.0,hipotecaria,6.48
508827,optima,35.0,femenino,casado,136908.0,8.0,265239.0,209888.0,55351.0,4.0,2.0,282075.28,429000.0,64.0,3.0,fiduciaria,14.87
207370,optima,31.0,femenino,soltero,,372.0,817237.0,805398.0,11839.0,2.0,3.0,531575.82,2149000.0,241.0,3.0,hipotecaria,6.01
684208,privada,48.0,femenino,casado,131114.0,0.0,285370.0,240729.0,44641.0,2.0,1.0,2391085.88,151000.0,71.0,3.0,fiduciaria,10.22
496125,optima,52.0,masculino,casado,62291.0,11.0,117623.0,101535.0,16088.0,2.0,2.0,174643.2,104000.0,76.0,4.0,fiduciaria,14.97
452795,premier,42.0,femenino,soltero,105052.0,14.0,611342.0,576814.0,34528.0,2.0,2.0,354732.71,651000.0,58.0,3.0,fiduciaria,12.92
